system:index,baseline_year,city,delta_LST,delta_max_LST,delta_top10_LST,final_year,max_LST_2000,max_LST_2020,mean_LST_2000,mean_LST_2020,n_images_2000,n_images_2020,n_pixels,sensor_2000,sensor_2020,top10_LST_2000,top10_LST_2020,transition,transition_area_pct,transition_code,.geo,error
0000000000000000001a_9,2000.0,Manila,25.579791506735265,26.478035051218455,26.478035051218455,2020.0,286.0223216318165,312.50035668303497,286.0223216318165,311.6021131385518,3.0,4.0,68.0,L5,L8,286.0223216318165,312.50035668303497,bare→imp,0.0981014484390328,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000001a_10,2000.0,Manila,,,,2020.0,,306.52378402605495,,306.52378402605495,3.0,4.0,3.0,L5,L8,,306.52378402605495,bare→wat,0.0043280050781926,504.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000001a_11,2000.0,Manila,23.393829377858367,24.78662765947172,24.78662765947172,2020.0,292.2778982381097,317.0645258975814,292.2778982381097,315.67172761596805,3.0,4.0,33180.0,L5,L8,292.2778982381097,317.0645258975814,imp→imp,47.86773616481043,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000001a_12,2000.0,Manila,,,,2020.0,,310.72359997397234,,308.6023595287849,3.0,4.0,11.0,L5,L8,,310.72359997397234,veg→veg,0.0158693519533729,202.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000001a_13,2000.0,Manila,,,,2020.0,,307.3499499307112,,307.0627491876237,3.0,4.0,784.0,L5,L8,,307.3499499307112,wat→wat,1.1310519937676728,404.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000001a_14,2000.0,Manila,19.43831707462408,19.820726549506617,19.820726549506617,2020.0,284.2546757943718,304.0754023438784,284.2546757943718,303.6929928689959,3.0,4.0,21720.0,L5,L8,284.2546757943718,304.0754023438784,bare→bare,31.33475676611461,505.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000003_0,2000.0,Toronto,4.7672354904585745,8.13983141026182,8.181865419706867,2020.0,303.5711656501888,311.7109970604506,300.0019414048536,304.76917689531217,15.0,21.0,17053.0,L5,L8,303.51968107527046,311.7015464949773,veg→imp,1.6586682021643515,201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000003_1,2000.0,Toronto,5.834332668104764,9.719298544882632,9.839895064550149,2020.0,301.331311319485,311.05060986436763,298.40481417561864,304.2391468437234,15.0,21.0,2596.0,L5,L8,301.20488058652006,311.0447756510702,veg→crop,0.2525011817755618,203.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000003_2,2000.0,Toronto,2.679364286289342,4.74436707868108,4.769924044202753,2020.0,299.39777763942925,304.14214471811033,296.47570537697146,299.1550696632608,15.0,21.0,354.0,L5,L8,299.36951409456015,304.1394381387629,veg→wat,0.0344319793330311,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000003_3,2000.0,Toronto,,,,2020.0,,,,,15.0,21.0,1.0,L5,L8,,,veg→bare,9.726547834189594e-05,205.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000003_4,2000.0,Toronto,9.301198401397755,12.837642863185865,13.03002812637692,2020.0,302.94974673175443,315.7873895949403,299.5897710772433,308.89096947864107,15.0,21.0,5675.0,L5,L8,302.7487875827344,315.7788157091113,crop→imp,0.5519815895902594,301.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000003_5,2000.0,Toronto,4.871460946463287,8.244780670856983,8.30932557293977,2020.0,301.60142795860673,309.8462086294637,298.4410135094441,303.31247445590736,15.0,21.0,1521.0,L5,L8,301.5258826107221,309.83520818366185,crop→veg,0.1479407925580237,302.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000003_6,2000.0,Toronto,5.658199674630453,8.260388970266604,8.35479879961656,2020.0,302.7813186394614,311.041707609728,299.5059569085047,305.16415658313514,15.0,21.0,42.0,L5,L8,302.6706110599091,311.02540985952567,crop→wat,0.0040851500903596,304.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000003_7,2000.0,Toronto,2.682713541992314,4.305396423629588,4.307364887347319,2020.0,299.8038149659716,304.10921138960117,296.573351934846,299.25606547683833,15.0,21.0,7221.0,L5,L8,299.7941934130739,304.10155830042123,wat→imp,0.7023540191068305,401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000003_8,2000.0,Toronto,3.5277564273760618,5.934345977429416,5.936807903659087,2020.0,298.4078979738376,304.342243951267,295.4126119756842,298.94036840306023,15.0,21.0,512.0,L5,L8,298.40388010486413,304.3406880085232,wat→veg,0.0497999249110507,402.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000003_9,2000.0,Toronto,4.749406067247264,7.960657318045264,7.958728806297017,2020.0,298.05565098795176,306.01630830599703,296.0698721346313,300.81927820187855,15.0,21.0,6.0,L5,L8,298.05549508186084,306.01422388815786,wat→crop,0.0005835928700513756,403.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000003_10,2000.0,Toronto,4.967533598511636,5.336614113696271,5.336614113696271,2020.0,296.4340238543786,301.7706379680749,292.97085646582974,297.9383900643414,15.0,21.0,32.0,L5,L8,296.4340238543786,301.7706379680749,wat→bare,0.0031124953069406,405.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000003_11,2000.0,Toronto,4.833260787611152,8.244555982989539,8.244555982989539,2020.0,302.900186391132,311.14474237412156,298.88838902916274,303.7216498167739,15.0,21.0,44.0,L5,L8,302.900186391132,311.14474237412156,bare→imp,0.0042796810470434,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000003_12,2000.0,Toronto,2.0600624673375023,2.4712486680608663,2.4712486680608663,2020.0,298.40295725020167,300.87420591826253,294.30082064181613,296.36088310915363,15.0,21.0,1.0,L5,L8,298.40295725020167,300.87420591826253,bare→veg,9.726547834189594e-05,502.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000003_13,2000.0,Toronto,6.461640455123586,9.83925738018695,9.991220355001076,2020.0,307.65689434266255,317.4961517228495,303.4347120583465,309.8963525134701,15.0,21.0,894872.0,L5,L8,307.49351204266543,317.4847323976665,imp→imp,87.0401531347691,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000003_14,2000.0,Toronto,5.065644671721088,8.719856812976332,8.797851621167865,2020.0,299.8512662329781,308.57112304595444,296.9406981825808,302.00634285430186,15.0,21.0,38424.0,L5,L8,299.7631790962761,308.56103071744394,veg→veg,3.73732873980901,202.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000003_15,2000.0,Toronto,6.904477880690024,10.89216973547019,10.90383207984098,2020.0,301.9924803979614,312.8846501334316,298.65283203997177,305.5573099206618,15.0,21.0,15094.0,L5,L8,301.905747268136,312.809579347977,crop→crop,1.4681251300925773,303.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000003_16,2000.0,Toronto,0.802638194496069,1.0792477279070454,1.0584680821966683,2020.0,294.8806742092612,295.95992193716825,291.70431979793443,292.5069579924305,15.0,21.0,44666.0,L5,L8,294.87702975127,295.9354978334667,wat→wat,4.344459855619124,404.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_0,2000.0,Dhaka,8.13788765896453,11.030172053828949,11.030172053828949,2020.0,291.90596010304876,302.9361321568777,291.85168482181564,299.98957248078017,3.0,9.0,97951.0,L5,L8,291.90596010304876,302.9361321568777,veg→imp,5.436777774879179,201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_1,2000.0,Dhaka,8.400449397097702,11.548997614471602,11.548997614471602,2020.0,290.99468560437214,302.54368321884374,290.9068081141021,299.3072575111998,3.0,9.0,25642.0,L5,L8,290.99468560437214,302.54368321884374,veg→crop,1.4232611785836993,203.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_2,2000.0,Dhaka,7.670742816966481,9.77778719866177,9.77778719866177,2020.0,291.5831717943917,301.3609589930535,291.5699398182519,299.2406826352184,3.0,9.0,13147.0,L5,L8,291.5831717943917,301.3609589930535,veg→wat,0.7297252443194717,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_3,2000.0,Dhaka,,,,2020.0,,296.41929221198006,,296.41929221198006,3.0,9.0,3.0,L5,L8,,296.41929221198006,veg→bare,0.0001665152303155408,205.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_4,2000.0,Dhaka,7.174240568794119,10.474941927033116,10.474941927033116,2020.0,291.2287502336685,301.7036921607016,291.18973566909074,298.36397623788486,3.0,9.0,101950.0,L5,L8,291.2287502336685,301.7036921607016,crop→imp,5.658742576889795,301.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_5,2000.0,Dhaka,5.887058303349818,9.414715233179663,9.414715233179663,2020.0,291.63948952018865,301.0542047533683,291.57774208008243,297.46480038343225,3.0,9.0,126343.0,L5,L8,291.63948952018865,301.0542047533683,crop→veg,7.012677914585458,302.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_6,2000.0,Dhaka,8.183519133592881,10.14886471714641,10.14886471714641,2020.0,290.2942830398634,300.4431477570098,290.26391295874777,298.44743209234065,3.0,9.0,42849.0,L5,L8,290.2942830398634,300.4431477570098,crop→wat,2.378337034596869,304.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_7,2000.0,Dhaka,,,,2020.0,,299.03152761308826,,294.2090769151319,3.0,9.0,81.0,L5,L8,,299.03152761308826,crop→bare,0.0044959112185196,305.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_8,2000.0,Dhaka,8.16057660186209,10.513176298684698,10.513176298684698,2020.0,289.9163271602582,300.4295034589429,289.91453633216224,298.07511293402433,3.0,9.0,26675.0,L5,L8,289.9163271602582,300.4295034589429,wat→imp,1.4805979228890171,401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_9,2000.0,Dhaka,8.293778523281674,10.205951192391067,10.205951192391067,2020.0,290.4924790794932,300.69843027188426,290.478223492206,298.77200201548766,3.0,9.0,12517.0,L5,L8,290.4924790794932,300.69843027188426,wat→veg,0.6947570459532081,402.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_10,2000.0,Dhaka,3.745744076986568,7.289686989120355,7.289686989120355,2020.0,290.0136449985323,297.30333198765265,290.0025942521199,293.74833832910645,3.0,9.0,20076.0,L5,L8,290.0136449985323,297.30333198765265,wat→crop,1.1143199212715993,403.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_11,2000.0,Dhaka,5.946212709301847,6.494031541826359,6.494031541826359,2020.0,293.3953903237991,299.8894218656255,293.3953903237991,299.34160303310097,3.0,9.0,346.0,L5,L8,293.3953903237991,299.8894218656255,wat→bare,0.019204756563059,405.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_12,2000.0,Dhaka,5.495308371888939,9.648260480720012,9.648260480720012,2020.0,294.3679019427831,304.0161624235031,294.3679019427831,299.863210314672,3.0,9.0,23.0,L5,L8,294.3679019427831,304.0161624235031,bare→imp,0.0012766167657524,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_13,2000.0,Dhaka,,,,2020.0,,303.9476765581029,,303.07999896213494,3.0,9.0,9.0,L5,L8,,303.9476765581029,bare→veg,0.0004995456909466224,502.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_14,2000.0,Dhaka,,,,2020.0,,288.3697578841145,,285.3265840130688,3.0,9.0,8.0,L5,L8,,288.3697578841145,bare→crop,0.0004440406141747755,503.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_15,2000.0,Dhaka,4.014041164128116,6.081703697527189,6.081703697527189,2020.0,293.7440227297782,299.82572642730537,293.7440227297782,297.7580638939063,3.0,9.0,38.0,L5,L8,293.7440227297782,299.82572642730537,bare→wat,0.0021091929173301,504.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_16,2000.0,Dhaka,8.046212948563038,10.449237147156452,10.449237147156452,2020.0,292.07111423579875,302.5203513829552,292.0274752468802,300.07368819544325,3.0,9.0,572395.0,L5,L8,292.07111423579875,302.5203513829552,imp→imp,31.770828418821328,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_17,2000.0,Dhaka,8.394351522167938,10.707964476442896,10.707964476442896,2020.0,291.7863674844369,302.4943319608798,291.69084380013317,300.0851953223011,3.0,9.0,228147.0,L5,L8,291.7863674844369,302.4943319608798,veg→veg,12.663316750266562,202.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_18,2000.0,Dhaka,7.496172457778812,10.995594897450928,10.995594897450928,2020.0,291.11114522793173,302.10674012538266,291.04448643303346,298.54065889081227,3.0,9.0,455433.0,L5,L8,291.11114522793173,302.10674012538266,crop→crop,25.27884362943257,303.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_19,2000.0,Dhaka,5.242915266221473,7.567943116171023,7.567943116171023,2020.0,290.7319341059032,298.2998772220742,290.728033940045,295.9709492062665,3.0,9.0,78003.0,L5,L8,290.7319341059032,298.2998772220742,wat→wat,4.329562503434377,404.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000062_20,2000.0,Dhaka,,,,2020.0,,,,,3.0,9.0,1.0,L5,L8,,,bare→bare,5.5505076771846934e-05,505.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000002b_0,2000.0,San Francisco,0.2330989800274778,0.2010523425606152,0.2010523425606152,2020.0,307.87823099390886,308.0792833364695,306.2654968267076,306.49859580673507,9.0,15.0,5403.0,L5,L8,307.87823099390886,308.0792833364695,veg→imp,1.8227760984562236,201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000002b_1,2000.0,San Francisco,0.8140687588664832,0.8380071587735074,0.8380071587735074,2020.0,301.79566835483024,302.63367551360375,300.7370404566266,301.55110921549306,9.0,15.0,82.0,L5,L8,301.79566835483024,302.63367551360375,veg→crop,0.0276638238151786,203.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000002b_2,2000.0,San Francisco,-0.2904519208227611,-0.1710989884438731,-0.1743449740880009,2020.0,299.9145583158667,299.74345932742284,298.6913432898365,298.4008913690137,9.0,15.0,209.0,L5,L8,299.9145583158667,299.7402133417787,veg→wat,0.0705090143581992,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000002b_3,2000.0,San Francisco,3.848990238962813,4.84617145434936,4.84617145434936,2020.0,304.7549937418653,309.60116519621465,304.22566689118105,308.07465713014386,9.0,15.0,51.0,L5,L8,304.7549937418653,309.60116519621465,veg→bare,0.0172055489582208,205.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000002b_4,2000.0,San Francisco,1.3296581126109004,1.4940405980901232,1.4940405980901232,2020.0,304.6202606517065,306.1143012497966,303.62909511739593,304.95875323000683,9.0,15.0,26.0,L5,L8,304.6202606517065,306.1143012497966,crop→imp,0.008771456331642,301.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000002b_5,2000.0,San Francisco,8.519476976358078,9.049543233360623,9.049543233360623,2020.0,303.9298542062465,312.9793974396071,302.8176598569015,311.3371368332596,9.0,15.0,10.0,L5,L8,303.9298542062465,312.9793974396071,crop→veg,0.0033736370506315,302.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000002b_6,2000.0,San Francisco,0.9465995202800171,0.8958804920814032,0.8958804920814032,2020.0,303.69210124275213,304.58798173483353,302.54800834529607,303.4946078655761,9.0,15.0,3631.0,L5,L8,303.69210124275213,304.58798173483353,wat→imp,1.224967613084314,401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000002b_7,2000.0,San Francisco,6.598949529451261,7.235809571070035,7.235798882177335,2020.0,297.30665848871587,304.5424680597859,296.9725009000023,303.57145042945353,9.0,15.0,439.0,L5,L8,297.30665848871587,304.5424573708932,wat→veg,0.1481026665227248,402.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000002b_8,2000.0,San Francisco,2.6217437844727556,2.885078632193654,2.885078632193654,2020.0,292.7796990516613,295.66477768385494,292.11888609972607,294.7406298841988,9.0,15.0,10.0,L5,L8,292.7796990516613,295.66477768385494,wat→bare,0.0033736370506315,405.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000002b_9,2000.0,San Francisco,0.0300846647613752,-0.0338666407656091,-0.0338666407656091,2020.0,310.6545390226125,310.6206723818469,308.78195948389106,308.81204414865243,9.0,15.0,230.0,L5,L8,310.6545390226125,310.6206723818469,bare→imp,0.0775936521645255,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
