system:index,LC_class,LC_percent,city,max_LST,mean_LST,mean_top10_LST,n_images,sensor,year,.geo
0000000000000000001b_1,2,2.3693832782167727,Kathmandu Metropolitan City,311.6570912526058,305.4897072004376,311.6570912526058,5,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b_2,3,0.6043100594501762,Kathmandu Metropolitan City,315.7261838596123,305.60338484366065,315.7261838596123,5,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b_3,4,0.0252007378846246,Kathmandu Metropolitan City,312.135656295632,306.485333133114,312.135656295632,5,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_0,1,96.04504885097724,Lisbon,315.0841562382822,310.3311611385359,315.0841562382822,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_1,2,2.694920214763079,Lisbon,312.38614154293936,307.7888043769838,312.38614154293936,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_2,3,0.5144466767872166,Lisbon,318.8245706156425,313.5875727729938,318.8245706156425,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_3,4,0.1508612860657018,Lisbon,303.7145221771501,301.22027533143273,303.7145221771501,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_4,5,0.5947229714067603,Lisbon,301.2206258543946,298.949131242981,301.2206258543946,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_0,1,97.43777651993346,Brussels,309.97281341736493,300.4228532902799,309.89850349765226,17,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_1,2,1.6166808511557187,Brussels,306.0164550056383,295.45461699575327,305.93841070473775,17,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_2,3,0.1711990900333113,Brussels,307.494884780755,297.9096046188896,307.49488432039607,17,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_3,4,0.7743435388775117,Brussels,303.28281716374175,295.7040397514769,303.28278030366664,17,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_0,1,55.21983685083416,Adelaide,313.84641900028055,309.0778080537033,313.83357900336455,25,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_1,2,31.421098401810244,Adelaide,313.8783259357551,307.96319821303587,313.8494016052048,25,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_2,3,9.142047498744414,Adelaide,317.7321322599716,312.2121134451597,317.70806340700676,25,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_3,4,2.4661395506457424,Adelaide,303.53924369157505,299.5235078005774,303.5293189791323,25,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_4,5,1.7508776979654292,Adelaide,301.6912843617015,298.21282173669886,301.68107189770876,25,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_0,1,34.62268788941999,Melbourne,308.13226968074827,301.85943710222756,308.082226384642,32,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_1,2,61.05276750078402,Melbourne,303.70374732449886,298.91096387053057,303.67078419752744,32,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_2,3,3.401006341702036,Melbourne,309.2972137233962,304.0623891922209,309.2527652390779,32,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_3,4,0.891671890524957,Melbourne,298.98182155256234,295.610963283817,298.9633586583069,32,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_4,5,0.0318663775689882,Melbourne,298.36889708512183,295.02481232063604,298.3280946488303,32,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_0,1,51.82544241528133,Sydney,322.2266284496654,311.0207907376636,321.93503995530455,30,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_1,2,42.427996514610435,Sydney,316.0202538046739,305.52770933112834,315.9548940362788,30,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_2,3,0.607733595142006,Sydney,322.87694314484014,309.23836945928156,322.68320632188863,30,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_3,4,1.737322245608098,Sydney,312.4553865680874,303.6247814782789,312.3696405082854,30,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_4,5,3.4015052293581047,Sydney,305.2635110031023,300.3484434271909,305.2633183356677,30,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_0,1,25.666810265013133,Hobart,323.89340470397804,305.32376451917247,323.89340470397804,23,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_1,2,66.13735877720153,Hobart,320.5616313661849,304.160148751498,320.5616313661849,23,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_2,3,6.782292036663032,Hobart,329.5204301081119,309.6207692068641,329.5204301081119,23,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_3,4,0.4167747181182875,Hobart,311.7685608041811,299.5625382983746,311.7685608041811,23,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_4,5,0.9967642030040236,Hobart,301.77035977267695,294.08872574051395,301.77035977267695,23,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_0,1,30.801337404170425,Vientiane Capital,309.33643259845985,305.95872256175033,309.33643259845985,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_1,2,30.483744140354375,Vientiane Capital,305.40399839506074,301.34109466180723,305.40399839506074,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_2,3,31.63168952026255,Vientiane Capital,307.11060916103116,303.4818214015133,307.11060916103116,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_3,4,7.0475413196052825,Vientiane Capital,303.1970447489334,300.26461371190504,303.1970447489334,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_4,5,0.0356876156073798,Vientiane Capital,305.3541856073583,301.43039109912127,305.3541856073583,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_0,1,47.23603156487149,Sofia,310.44485746039834,306.94069747842735,310.44485746039834,21,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_1,2,39.08697297910061,Sofia,302.35326736558005,299.92468451912265,302.35326736558005,21,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_2,3,12.948254623232804,Sofia,311.9296738200762,306.0708166792944,311.9296738200762,21,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_3,4,0.7281588201924387,Sofia,301.8110129928661,299.48330263117833,301.8110129928661,21,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_4,5,0.0005820126026612457,Sofia,304.4675434772598,301.29540090509715,304.4675434772598,21,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_0,1,97.04781432879702,Buenos Aires,310.4838854270409,305.5846615047749,310.4838854270409,8,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_1,2,2.009406952947938,Buenos Aires,306.06505905026,300.88998862340054,306.06505905026,8,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_2,4,0.762317314386528,Buenos Aires,304.82420031594603,300.94838142856725,304.82420031594603,8,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_3,5,0.1804614038685225,Buenos Aires,302.4926160184147,298.423412827772,302.4926160184147,8,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_0,1,83.868526624921,Los Angeles,319.7045478777574,315.3109448732746,319.7045478777574,12,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_1,2,12.5626569956651,Los Angeles,314.85709707308996,310.72894645593175,314.85709707308996,12,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_2,3,0.1805602949250519,Los Angeles,314.28484510100736,310.9932963751953,314.28484510100736,12,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_3,4,0.4013156534505853,Los Angeles,305.8715619072301,304.47461075786,305.8715619072301,12,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_4,5,2.9869404310382723,Los Angeles,296.15816286088517,295.8096089082041,296.15816286088517,12,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_0,1,92.81108423684822,Chicago,315.4405087051968,308.1743511055793,315.4405087051968,8,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_1,2,3.3208541408485135,Chicago,308.9220991521707,303.1567500669016,308.9220991521707,8,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_2,3,1.2379239967924476,Chicago,309.5072498841319,303.6883937252275,309.5072498841319,8,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_3,4,2.6169473535913452,Chicago,303.3189258258507,297.9931805964116,303.3189258258507,8,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_4,5,0.0131902719194777,Chicago,308.664788158444,303.21550102140566,308.664788158444,8,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005_0,1,58.53956018630962,Madrid,321.00819585250497,315.1342819007583,321.00819585250497,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005_1,2,38.57250040978979,Madrid,324.3188395671307,317.2790850997277,324.3188395671307,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005_2,3,2.2167868975507767,Madrid,324.1195193655446,317.3625097763294,324.1195193655446,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005_3,4,0.5182116351910395,Madrid,307.28221603049207,303.77894484544856,307.28221603049207,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005_4,5,0.1529408711587613,Madrid,322.20589986079955,317.7221493756645,322.20589986079955,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_0,1,55.53058500900689,Rome,321.45934593154334,313.48445409646666,321.4502497641106,10,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1,2,16.056010305229723,Rome,316.85099227769615,310.0455489359176,316.84702626272804,10,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_2,3,27.85599027059011,Rome,324.14407605950345,315.22175287555166,324.1167293803047,10,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_3,4,0.5349664406925543,Rome,311.2708123722406,306.5196128991219,311.2708123722406,10,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_4,5,0.0224479744807251,Rome,311.37172698018094,307.0351769110781,311.37172698018094,10,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017_0,1,88.02458599674033,Casablanca,315.25295917991906,313.83843959430084,315.25295917991906,5,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017_1,2,1.5818619860139893,Casablanca,316.5028039037111,314.6438223407795,316.5028039037111,5,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017_2,3,9.70908222305312,Casablanca,318.2492326502582,316.212299162774,318.2492326502582,5,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017_3,4,0.300246090095103,Casablanca,304.5047980068759,303.60290401762194,304.5047980068759,5,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017_4,5,0.3842237040974617,Casablanca,304.05049986919227,303.04550784129685,304.05049986919227,5,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_0,1,73.66230585582262,Budapest,314.0587237414226,310.14615550931256,314.0587237414226,12,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_1,2,18.03843903436895,Budapest,309.93055182674993,306.17463244010935,309.93055182674993,12,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_2,3,5.635519200975959,Budapest,315.80917769507727,309.7106150761992,315.80917769507727,12,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_3,4,2.6632733418585026,Budapest,301.72555819984694,299.60039893634803,301.72555819984694,12,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_4,5,0.0004625669739724312,Budapest,307.3760153785295,304.69696578619835,307.3760153785295,12,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_0,1,69.58819775555953,Seattle,311.7556989635707,307.65728267258174,311.6618455570399,11,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_1,2,2.9767714037087165,Seattle,303.52328513074207,299.9080351369213,303.4433012636941,11,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_2,3,0.0155963244050531,Seattle,310.77506400771415,306.9205737882676,310.6388270839791,11,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_3,4,13.315903401839854,Seattle,299.079726712785,296.37173397780793,298.9799985663038,11,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_4,5,14.103531114486836,Seattle,292.2566051262391,289.69274325095205,292.1820718996596,11,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_0,1,82.3538750581015,Vancouver,311.2088231601755,304.09509144837506,310.69334708224596,15,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_1,2,4.018124124725294,Vancouver,300.6479365121574,295.1030499797781,300.3954317113447,15,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_2,3,0.0442939045684832,Vancouver,308.3477344857335,301.11388738816174,307.8382040569726,15,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_3,4,0.6235212387628144,Vancouver,300.4708473083781,295.67340153073945,300.0176136246439,15,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_4,5,12.960185673841911,Vancouver,294.75737627027365,290.93898953530413,294.4803733833385,15,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030_0,1,59.646487962943965,Boston,311.4567330713916,307.1618233774854,311.4563853220113,14,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030_1,2,2.897158365981473,Boston,302.8918134919443,300.081426578678,302.89180611946216,14,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030_2,3,0.4295979211215527,Boston,305.76900749049537,303.26583652432436,305.76900749049537,14,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030_3,4,2.636905335433856,Boston,298.5478760452298,295.9148363788682,298.5477586541159,14,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030_4,5,34.38985041451917,Boston,294.99097388027724,292.7381043537488,294.9909603837779,14,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031_0,1,77.04732067299595,Houston,316.17748653454106,311.9391677814658,316.012305458832,24,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031_1,2,18.132318792811994,Houston,310.897962406297,307.03403115609257,310.8128149328894,24,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031_2,3,0.0806277975296387,Houston,314.5575966632934,309.0752099689473,314.54682142527923,24,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031_3,4,4.099915221210507,Houston,306.37299730400116,304.92747875938556,306.3596271867025,24,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031_4,5,0.6398175154519016,Houston,304.4025923616109,303.35189562285825,304.4025923616109,24,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032_0,1,71.67929385914734,Dallas,320.9882522270761,312.37620157433685,320.88632978692175,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032_1,2,16.52747397870733,Dallas,314.94523501751536,307.33486473169205,314.7541937180067,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032_2,3,0.932178124345872,Dallas,317.15338439544473,308.4412428900594,316.928836357096,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032_3,4,10.859392149333685,Dallas,307.8996991476415,302.89867826827856,307.8510204620151,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032_4,5,0.0016618884657771,Dallas,313.0985207511571,306.2083234380629,312.9727694940758,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_0,1,90.37610707554016,Atlanta,309.6817110745804,307.1534933583105,309.6817110745804,11,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_1,2,9.122592871610582,Atlanta,305.1430506960112,302.7483055250802,305.1430506960112,11,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_2,3,0.1042705439844301,Atlanta,309.0892237854412,306.1567045749655,309.0892237854412,11,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_3,4,0.3967909548565547,Atlanta,305.2601441225681,303.82194537983935,305.2601441225681,11,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_4,5,0.00023855400828668463,Atlanta,308.88864819927807,307.61450703536707,308.88864819927807,11,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_0,1,87.86692555856015,Philadelphia,315.7370479172675,307.9206633204115,315.7370479172675,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_1,2,6.122340214883819,Philadelphia,305.9750184200696,299.8964572562585,305.9750184200696,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_2,3,1.2446887419873618,Philadelphia,309.4623572143602,303.42260576489264,309.4623572143602,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_3,4,4.763062735538936,Philadelphia,302.98176352309366,298.60085090211254,302.98176352309366,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_4,5,0.0029827490297347,Philadelphia,310.07749043352516,304.52447137796804,310.07749043352516,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_0,1,66.705477865108,Phoenix,328.71110023070503,322.6778005641101,328.7110972234028,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_1,2,30.346585718788365,Phoenix,330.7464665878107,324.1461395615969,330.74645284645777,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_2,3,2.273647957584013,Phoenix,321.4109752541548,314.5799009807957,321.4109625420666,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_3,4,0.1074090841758787,Phoenix,316.4356939932828,312.4767602401442,316.4356939932828,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_4,5,0.5668793743437578,Phoenix,330.02806997003984,324.50857654699263,330.0280686742517,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_0,1,74.9930089125787,Montreal,311.38937930926863,305.02540766701213,311.38868489452875,14,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_1,2,5.051274112504397,Montreal,301.7152131678851,296.5153656793122,301.713940541884,14,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_2,3,1.9566391490381196,Montreal,303.4033646935556,298.0358808322563,303.40270776436626,14,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_3,4,8.981771275459694,Montreal,298.518124822148,293.76424620471636,298.5104469615069,14,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_4,5,9.017306550419086,Montreal,299.57835424188806,294.68812956631865,299.57736925525444,14,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_0,1,92.6919594876815,Birmingham,305.2688344129541,302.87907844361473,305.2688344129541,6,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_1,2,4.179340567728731,Birmingham,300.5544100123852,298.19865394320493,300.5544100123852,6,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_2,3,2.6504157229193814,Birmingham,297.49862479471886,292.7839752953948,297.49862479471886,6,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_3,4,0.4600469186061491,Birmingham,294.64807552297736,293.8537106679915,294.64807552297736,6,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_4,5,0.0182373030642478,Birmingham,295.2241878611844,293.6992244526313,295.2241878611844,6,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_0,1,95.62733090256565,Manchester,305.2704099128235,301.12051915009755,305.2704099128235,8,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_1,2,4.058506174066596,Manchester,302.2329746752364,297.77577805032945,302.2329746752364,8,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_2,3,0.0157742817093492,Manchester,303.733839764797,296.1587025900143,303.733839764797,8,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_3,4,0.2974607427343285,Manchester,295.6745189032171,293.0044127185961,295.6745189032171,8,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_4,5,0.0009278989240793648,Manchester,295.5257275457718,293.4845891057258,295.5257275457718,8,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_0,1,87.79656846458185,Milan,310.31662580328384,306.48581778608366,310.31662580328384,8,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_1,2,1.2252420331100786,Milan,306.683838944071,302.79375973895026,306.683838944071,8,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_2,3,10.473798534080858,Milan,308.66652971637524,303.05587751916573,308.66652971637524,8,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_3,4,0.5043909682272143,Milan,304.4147904641948,300.60827840949474,304.4147904641948,8,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_0,1,96.7791398948731,Naples,312.6189939181643,309.17428732585586,312.6189939181643,9,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_1,2,2.857744036735398,Naples,307.1391527165987,303.81838001638965,307.1391527165987,9,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_2,3,0.155246317499792,Naples,313.70207616097923,308.9876344380171,313.70207616097923,9,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_3,4,0.0949126884367216,Naples,304.8751875722492,301.580510341832,304.8751875722492,9,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_4,5,0.1129570624549887,Naples,305.5772064346213,301.90132346002105,305.5772064346213,9,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_0,1,87.15848168414377,Zurich,304.7586803392975,301.41677089432727,304.7586803392975,7,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_1,2,7.868893336450197,Zurich,298.7044982200823,295.81199196577325,298.7044982200823,7,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_2,3,0.6870747500927137,Zurich,302.3816474588298,299.1778118891047,302.3816474588298,7,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_3,4,4.2855502293133405,Zurich,295.8192502095098,294.0168632328042,295.8192502095098,7,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_0,1,86.73121713570855,Geneva,299.7619025912614,296.90686105483815,299.7619025912614,5,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_1,2,0.4468446265428116,Geneva,293.2374609530502,292.6240225643425,293.2374609530502,5,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_2,3,0.0443632805327769,Geneva,295.12604802732807,292.1465284515242,295.12604802732807,5,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_3,4,12.67861071602736,Geneva,288.88075674007433,288.2944534682652,288.88075674007433,5,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_4,5,0.0989642411885023,Geneva,290.87142793862836,290.8260083953835,290.87142793862836,5,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_0,1,4.936529118615519,La Paz,307.3876132700979,301.1395435749062,307.3876132700979,12,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_1,2,92.4614540125725,La Paz,295.95392542314545,290.6145574223984,295.95392542314545,12,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_2,3,0.005525451339956,La Paz,306.11638958935794,298.85014136098977,306.11638958935794,12,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_3,4,0.911665268256032,La Paz,285.55396266546654,283.35079587052815,285.55396266546654,12,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_4,5,1.6848261492159913,La Paz,300.03103917846204,296.1584529846437,300.03103917846204,12,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_0,1,80.51131656147305,Asuncion,311.17697037738037,310.2857096772735,311.17697037738037,9,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_1,2,10.875481540752949,Asuncion,307.5594008802484,306.92315160712144,307.5594008802484,9,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_2,4,8.559236288591912,Asuncion,304.93430363997317,304.4622716606959,304.93430363997317,9,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_3,5,0.0539656091821037,Asuncion,305.37200858939786,305.03502470890595,305.37200858939786,9,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_0,1,52.03979981108059,Montevideo,307.1373057847722,303.88918724186277,307.1373057847722,11,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_1,2,44.266043402693136,Montevideo,305.8644282327528,301.8330515715629,305.8644282327528,11,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_2,3,2.7665216696523194,Montevideo,307.3515381410117,302.5385962453333,307.3515381410117,11,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_3,4,0.7298421828419241,Montevideo,302.90686452516735,299.23745909925174,302.90686452516735,11,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_4,5,0.197792933732043,Montevideo,303.17219352769206,299.5678409495139,303.17219352769206,11,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
