year,month,monthly_anomaly,monthly_unc,annual_anomaly,annual_unc,five_yr_anomaly,five_yr_unc,ten_yr_anomaly,ten_yr_unc,twenty_yr_anomaly,twenty_yr_unc,absolute_temp_C,absolute_temp_K
1821,6,-1.29,1.75,-0.685,0.528,-0.88,0.264,-0.834,0.273,-0.814,0.238,7.904999999999999,281.05499999999995
1821,7,-1.347,1.208,-0.74,0.6,-0.854,0.266,-0.815,0.277,-0.809,0.239,7.85,281.0
1821,8,-0.955,0.862,-0.731,0.634,-0.848,0.256,-0.812,0.278,-0.813,0.239,7.859,281.00899999999996
1821,9,-2.081,1.034,-0.565,0.661,-0.806,0.291,-0.805,0.277,-0.814,0.239,8.025,281.17499999999995
1821,10,-1.151,0.98,-0.554,0.66,-0.782,0.288,-0.78,0.286,-0.811,0.238,8.036,281.186
1821,11,-0.925,1.501,-0.589,0.637,-0.768,0.295,-0.759,0.306,-0.807,0.235,8.001,281.15099999999995
1821,12,-1.125,1.141,-0.515,0.63,-0.756,0.294,-0.737,0.305,-0.814,0.236,8.075,281.22499999999997
1822,1,-0.341,1.926,-0.45,0.639,-0.732,0.298,-0.722,0.316,-0.81,0.236,8.14,281.28999999999996
1822,2,0.923,1.646,-0.43,0.655,-0.725,0.3,-0.725,0.305,-0.804,0.235,8.16,281.31
1822,3,2.115,1.874,-0.393,0.625,-0.723,0.298,-0.721,0.296,-0.793,0.236,8.197,281.347
1822,4,-0.308,0.971,-0.423,0.612,-0.733,0.304,-0.713,0.295,-0.789,0.239,8.167,281.31699999999995
1822,5,-0.568,0.934,-0.477,0.591,-0.731,0.313,-0.695,0.297,-0.785,0.239,8.113,281.263
1822,6,-0.405,0.752,-0.621,0.602,-0.685,0.324,-0.675,0.294,-0.782,0.237,7.968999999999999,281.11899999999997
1822,7,-0.56,0.808,-0.663,0.605,-0.642,0.325,-0.655,0.298,-0.785,0.235,7.927,281.077
1822,8,-0.723,0.748,-0.824,0.584,-0.636,0.338,-0.652,0.295,-0.797,0.234,7.766,280.916
1822,9,-1.631,1.232,-1.043,0.598,-0.632,0.328,-0.628,0.297,-0.797,0.233,7.547,280.697
1822,10,-1.507,1.104,-1.074,0.683,-0.637,0.334,-0.61,0.301,-0.794,0.234,7.516,280.666
1822,11,-1.576,1.045,-1.09,0.716,-0.646,0.338,-0.6,0.294,-0.796,0.234,7.5,280.65
1822,12,-2.859,1.45,-1.06,0.706,-0.641,0.345,-0.582,0.295,-0.798,0.233,7.529999999999999,280.67999999999995
1823,1,-0.84,1.614,-1.015,0.681,-0.647,0.357,-0.592,0.295,-0.784,0.231,7.575,280.72499999999997
1823,2,-1.004,1.501,-1.032,0.673,-0.634,0.357,-0.589,0.291,-0.782,0.231,7.558,280.70799999999997
1823,3,-0.513,1.573,-1.03,0.611,-0.641,0.361,-0.595,0.283,-0.773,0.231,7.56,280.71
1823,4,-0.68,1.81,-1.041,0.626,-0.63,0.367,-0.608,0.264,-0.774,0.229,7.5489999999999995,280.69899999999996
1823,5,-0.766,1.319,-1.032,0.591,-0.612,0.361,-0.61,0.259,-0.777,0.228,7.558,280.70799999999997
1823,6,-0.047,1.199,-0.905,0.521,-0.588,0.36,-0.614,0.252,-0.777,0.23,7.685,280.835
1823,7,-0.023,0.655,-0.812,0.494,-0.606,0.359,-0.606,0.252,-0.78,0.23,7.778,280.928
1823,8,-0.919,0.85,-0.772,0.501,-0.645,0.347,-0.603,0.248,-0.779,0.231,7.818,280.96799999999996
1823,9,-1.606,0.823,-0.732,0.462,-0.658,0.353,-0.604,0.245,-0.783,0.229,7.858,281.008
1823,10,-1.641,1.331,-0.669,0.44,-0.653,0.353,-0.589,0.243,-0.786,0.232,7.920999999999999,281.07099999999997
1823,11,-1.474,1.656,-0.609,0.488,-0.643,0.35,-0.591,0.229,-0.787,0.233,7.981,281.131
1823,12,-1.33,1.306,-0.614,0.505,-0.624,0.351,-0.595,0.226,-0.783,0.234,7.976,281.126
1824,1,0.275,1.677,-0.609,0.527,-0.601,0.352,-0.591,0.224,-0.789,0.242,7.981,281.131
1824,2,-0.524,1.831,-0.6,0.534,-0.599,0.354,-0.597,0.215,-0.785,0.24,7.99,281.14
1824,3,-0.039,1.161,-0.522,0.529,-0.581,0.35,-0.58,0.229,-0.772,0.236,8.068,281.21799999999996
1824,4,0.08,1.19,-0.495,0.532,-0.575,0.348,-0.573,0.226,-0.768,0.238,8.095,281.245
1824,5,-0.04,0.962,-0.439,0.504,-0.55,0.348,-0.566,0.23,-0.759,0.24,8.151,281.301
1824,6,-0.115,1.399,-0.264,0.557,-0.514,0.339,-0.565,0.235,-0.759,0.241,8.326,281.476
1824,7,0.038,1.143,-0.281,0.563,-0.494,0.336,-0.556,0.24,-0.753,0.242,8.309,281.459
1824,8,-0.812,0.789,-0.269,0.531,-0.501,0.33,-0.55,0.243,-0.751,0.241,8.321,281.471
1824,9,-0.67,1.212,-0.296,0.511,-0.53,0.322,-0.556,0.241,-0.747,0.242,8.294,281.44399999999996
1824,10,-1.316,1.208,-0.248,0.519,-0.509,0.319,-0.556,0.244,-0.743,0.244,8.342,281.49199999999996
1824,11,-0.799,1.218,-0.271,0.497,-0.493,0.316,-0.557,0.247,-0.744,0.247,8.318999999999999,281.469
1824,12,0.764,1.722,-0.259,0.497,-0.486,0.316,-0.549,0.249,-0.757,0.25,8.331,281.481
1825,1,0.082,1.674,-0.341,0.503,-0.473,0.315,-0.524,0.251,-0.752,0.249,8.249,281.399
1825,2,-0.381,1.368,-0.348,0.524,-0.467,0.313,-0.511,0.255,-0.749,0.248,8.241999999999999,281.392
1825,3,-0.37,1.432,-0.392,0.502,-0.455,0.314,-0.512,0.249,-0.746,0.243,8.198,281.34799999999996
1825,4,0.663,1.368,-0.374,0.491,-0.44,0.315,-0.516,0.25,-0.741,0.242,8.216,281.366
1825,5,-0.321,1.098,-0.343,0.5,-0.415,0.32,-0.527,0.253,-0.74,0.242,8.247,281.397
1825,6,0.034,0.962,-0.466,0.485,-0.377,0.312,-0.531,0.254,-0.736,0.241,8.124,281.274
1825,7,-0.954,1.32,-0.533,0.465,-0.394,0.301,-0.523,0.256,-0.742,0.241,8.057,281.207
1825,8,-0.898,1.138,-0.629,0.468,-0.399,0.299,-0.514,0.255,-0.746,0.241,7.961,281.111
1825,9,-1.187,1.126,-0.655,0.47,-0.388,0.305,-0.52,0.258,-0.751,0.239,7.935,281.085
1825,10,-1.104,1.155,-0.722,0.464,-0.37,0.319,-0.515,0.262,-0.748,0.243,7.868,281.018
1825,11,-0.423,2.107,-0.654,0.479,-0.356,0.327,-0.491,0.258,-0.749,0.24,7.936,281.08599999999996
1825,12,-0.716,1.171,-0.672,0.454,-0.351,0.33,-0.466,0.258,-0.748,0.235,7.918,281.068
1826,1,-0.723,1.455,-0.591,0.418,-0.349,0.326,-0.471,0.26,-0.751,0.225,7.999,281.149
1826,2,-1.539,1.701,-0.584,0.4,-0.339,0.318,-0.483,0.262,-0.738,0.221,8.006,281.15599999999995
1826,3,-0.674,1.645,-0.57,0.39,-0.345,0.308,-0.491,0.265,-0.732,0.217,8.02,281.16999999999996
1826,4,-0.137,1.537,-0.54,0.395,-0.328,0.301,-0.491,0.265,-0.733,0.21,8.05,281.2
1826,5,0.485,0.804,-0.458,0.43,-0.31,0.289,-0.492,0.263,-0.736,0.208,8.132,281.282
1826,6,-0.174,1.008,-0.316,0.446,-0.309,0.284,-0.485,0.258,-0.732,0.208,8.274,281.424
1826,7,0.011,0.687,-0.182,0.499,-0.328,0.276,-0.481,0.257,-0.727,0.209,8.408,281.558
1826,8,-0.809,0.97,-0.013,0.514,-0.346,0.28,-0.486,0.258,-0.726,0.207,8.577,281.727
1826,9,-1.026,0.692,0.074,0.535,-0.353,0.282,-0.485,0.254,-0.724,0.207,8.664,281.81399999999996
1826,10,-0.742,1.413,0.165,0.527,-0.364,0.275,-0.487,0.251,-0.71,0.216,8.754999999999999,281.905
1826,11,0.565,1.193,0.157,0.569,-0.364,0.273,-0.492,0.248,-0.711,0.225,8.747,281.897
1826,12,0.988,1.435,0.174,0.588,-0.375,0.267,-0.495,0.248,-0.707,0.223,8.764,281.914
1827,1,0.882,1.813,0.19,0.603,-0.379,0.266,-0.497,0.245,-0.704,0.23,8.78,281.92999999999995
1827,2,0.487,1.611,0.228,0.594,-0.376,0.268,-0.517,0.241,-0.71,0.226,8.818,281.96799999999996
1827,3,0.374,1.532,0.24,0.586,-0.389,0.259,-0.539,0.24,-0.716,0.224,8.83,281.97999999999996
1827,4,0.958,1.705,0.248,0.607,-0.378,0.265,-0.54,0.238,-0.725,0.221,8.838,281.988
1827,5,0.388,1.419,0.196,0.593,-0.384,0.265,-0.541,0.235,-0.724,0.218,8.786,281.936
1827,6,0.033,1.194,0.064,0.519,-0.413,0.266,-0.545,0.233,-0.72,0.215,8.654,281.804
1827,7,0.197,0.707,-0.161,0.427,-0.406,0.267,-0.547,0.231,-0.715,0.216,8.429,281.57899999999995
1827,8,-0.345,1.007,-0.313,0.429,-0.385,0.261,-0.554,0.228,-0.715,0.213,8.277,281.42699999999996
1827,9,-0.893,1.0,-0.33,0.486,-0.392,0.259,-0.554,0.228,-0.705,0.215,8.26,281.40999999999997
1827,10,-0.644,1.073,-0.379,0.499,-0.396,0.253,-0.548,0.226,-0.7,0.216,8.211,281.361
1827,11,-0.059,1.145,-0.404,0.484,-0.409,0.252,-0.551,0.222,-0.702,0.214,8.186,281.33599999999996
1827,12,-0.59,1.193,-0.385,0.535,-0.421,0.244,-0.549,0.22,-0.696,0.215,8.205,281.35499999999996
1828,1,-1.815,1.812,-0.392,0.559,-0.4,0.236,-0.546,0.219,-0.706,0.218,8.198,281.34799999999996
1828,2,-1.34,1.958,-0.389,0.547,-0.393,0.234,-0.541,0.219,-0.705,0.217,8.201,281.351
1828,3,0.172,1.454,-0.481,0.552,-0.4,0.232,-0.546,0.218,-0.716,0.214,8.109,281.25899999999996
1828,4,0.362,1.73,-0.477,0.525,-0.4,0.23,-0.545,0.214,-0.728,0.205,8.113,281.263
1828,5,0.085,1.264,-0.504,0.526,-0.37,0.234,-0.543,0.211,-0.735,0.202,8.086,281.236
1828,6,0.26,0.891,-0.563,0.47,-0.344,0.234,-0.546,0.211,-0.741,0.199,8.027,281.17699999999996
1828,7,0.117,0.872,-0.484,0.431,-0.336,0.238,-0.552,0.211,-0.738,0.199,8.106,281.256
1828,8,-0.309,0.905,-0.506,0.408,-0.322,0.248,-0.55,0.211,-0.736,0.199,8.084,281.234
1828,9,-1.994,1.055,-0.56,0.418,-0.323,0.247,-0.544,0.212,-0.733,0.2,8.03,281.17999999999995
1828,10,-0.597,1.147,-0.636,0.473,-0.329,0.247,-0.542,0.21,-0.725,0.201,7.954,281.104
1828,11,-0.387,1.123,-0.647,0.461,-0.342,0.246,-0.525,0.212,-0.729,0.194,7.943,281.09299999999996
1828,12,-1.295,1.724,-0.736,0.474,-0.346,0.246,-0.518,0.214,-0.729,0.195,7.854,281.00399999999996
1829,1,-0.87,1.463,-0.759,0.431,-0.36,0.244,-0.539,0.215,-0.724,0.196,7.8309999999999995,280.981
1829,2,-1.603,1.511,-0.787,0.433,-0.373,0.24,-0.539,0.219,-0.719,0.192,7.803,280.953
1829,3,-0.474,1.217,-0.742,0.426,-0.388,0.24,-0.535,0.215,-0.719,0.2,7.848,280.998
1829,4,-0.548,1.304,-0.749,0.456,-0.399,0.246,-0.538,0.217,-0.715,0.199,7.841,280.991
1829,5,-0.049,0.97,-0.809,0.452,-0.434,0.247,-0.538,0.217,-0.715,0.202,7.781,280.931
1829,6,-0.803,0.932,-0.783,0.504,-0.475,0.26,-0.542,0.215,-0.715,0.203,7.8069999999999995,280.957
1829,7,-0.167,1.081,-0.669,0.495,-0.499,0.272,-0.545,0.212,-0.709,0.205,7.920999999999999,281.07099999999997
1829,8,-0.639,0.871,-0.463,0.466,-0.532,0.275,-0.543,0.211,-0.702,0.207,8.127,281.277
1829,9,-1.45,0.746,-0.488,0.463,-0.548,0.29,-0.543,0.205,-0.704,0.207,8.102,281.25199999999995
1829,10,-0.687,1.001,-0.406,0.451,-0.57,0.289,-0.538,0.206,-0.705,0.21,8.184,281.334
1829,11,-1.112,1.381,-0.494,0.459,-0.589,0.293,-0.528,0.206,-0.71,0.213,8.096,281.246
1829,12,-0.978,1.545,-0.488,0.487,-0.604,0.302,-0.54,0.208,-0.712,0.215,8.102,281.25199999999995
1830,1,0.504,2.0,-0.445,0.543,-0.62,0.309,-0.537,0.211,-0.7,0.218,8.145,281.29499999999996
1830,2,0.866,1.763,-0.433,0.561,-0.641,0.302,-0.536,0.207,-0.701,0.22,8.157,281.30699999999996
1830,3,-0.783,1.209,-0.444,0.606,-0.654,0.301,-0.54,0.204,-0.703,0.22,8.145999999999999,281.296
1830,4,0.439,1.011,-0.479,0.618,-0.656,0.305,-0.55,0.2,-0.71,0.218,8.111,281.26099999999997
1830,5,-1.103,0.935,-0.272,0.574,-0.687,0.306,-0.556,0.203,-0.711,0.218,8.318,281.46799999999996
1830,6,-0.731,1.499,-0.122,0.64,-0.721,0.313,-0.568,0.205,-0.711,0.219,8.468,281.618
1830,7,0.352,0.953,-0.183,0.603,-0.699,0.311,-0.572,0.201,-0.708,0.22,8.407,281.55699999999996
1830,8,-0.501,1.265,-0.315,0.691,-0.683,0.314,-0.579,0.197,-0.705,0.218,8.275,281.42499999999995
1830,9,-1.581,1.115,-0.313,0.755,-0.704,0.326,-0.586,0.196,-0.706,0.22,8.277,281.42699999999996
1830,10,-1.104,1.129,-0.39,0.748,-0.719,0.334,-0.589,0.199,-0.706,0.22,8.2,281.34999999999997
1830,11,1.369,1.399,-0.323,0.776,-0.73,0.326,-0.603,0.205,-0.708,0.219,8.267,281.417
1830,12,0.824,1.395,-0.294,0.678,-0.741,0.331,-0.615,0.205,-0.706,0.218,8.296,281.44599999999997
1831,1,-0.23,1.969,-0.392,0.679,-0.755,0.332,-0.615,0.203,-0.715,0.219,8.198,281.34799999999996
1831,2,-0.718,2.986,-0.482,0.644,-0.761,0.33,-0.607,0.203,-0.721,0.219,8.108,281.258
1831,3,-0.75,1.593,-0.512,0.652,-0.743,0.329,-0.601,0.203,-0.73,0.218,8.078,281.22799999999995
1831,4,-0.49,1.059,-0.537,0.644,-0.756,0.33,-0.609,0.204,-0.735,0.218,8.052999999999999,281.203
1831,5,-0.301,1.233,-0.781,0.696,-0.741,0.329,-0.623,0.204,-0.737,0.217,7.809,280.959
1831,6,-0.376,1.23,-0.969,0.712,-0.727,0.339,-0.63,0.207,-0.734,0.218,7.6209999999999996,280.77099999999996
1831,7,-0.826,0.693,-1.0,0.706,-0.751,0.345,-0.638,0.205,-0.729,0.218,7.59,280.73999999999995
1831,8,-1.584,0.831,-1.063,0.575,-0.733,0.344,-0.641,0.2,-0.726,0.218,7.527,280.67699999999996
1831,9,-1.94,0.919,-1.047,0.548,-0.718,0.334,-0.643,0.201,-0.723,0.217,7.543,280.693
1831,10,-1.404,1.039,-1.039,0.52,-0.712,0.323,-0.641,0.203,-0.72,0.217,7.551,280.70099999999996
1831,11,-1.565,1.816,-1.076,0.511,-0.711,0.316,-0.663,0.205,-0.723,0.214,7.513999999999999,280.664
1831,12,-1.43,1.495,-1.118,0.513,-0.708,0.316,-0.677,0.207,-0.723,0.215,7.4719999999999995,280.62199999999996
1832,1,-0.605,1.688,-1.111,0.547,-0.712,0.317,-0.686,0.213,-0.725,0.214,7.479,280.62899999999996
1832,2,-1.471,1.315,-1.115,0.547,-0.711,0.319,-0.695,0.216,-0.73,0.213,7.475,280.625
1832,3,-0.554,1.281,-1.091,0.551,-0.697,0.312,-0.71,0.223,-0.738,0.212,7.499,280.649
1832,4,-0.396,1.094,-1.036,0.526,-0.698,0.312,-0.736,0.224,-0.737,0.212,7.554,280.70399999999995
1832,5,-0.745,0.892,-1.068,0.462,-0.673,0.314,-0.753,0.221,-0.738,0.211,7.522,280.67199999999997
1832,6,-0.883,0.936,-1.166,0.525,-0.667,0.32,-0.764,0.227,-0.74,0.211,7.4239999999999995,280.57399999999996
1832,7,-0.745,1.452,-1.156,0.534,-0.669,0.325,-0.775,0.227,-0.741,0.212,7.434,280.584
1832,8,-1.629,1.0,-1.069,0.525,-0.686,0.318,-0.779,0.221,-0.741,0.212,7.521,280.671
1832,9,-1.651,0.858,-1.111,0.516,-0.689,0.318,-0.782,0.222,-0.74,0.212,7.479,280.62899999999996
1832,10,-0.744,1.155,-1.122,0.557,-0.705,0.307,-0.79,0.224,-0.737,0.213,7.468,280.618
1832,11,-1.95,1.173,-1.111,0.521,-0.704,0.304,-0.804,0.23,-0.736,0.212,7.479,280.62899999999996
1832,12,-2.606,1.451,-1.071,0.545,-0.715,0.306,-0.809,0.231,-0.724,0.212,7.519,280.669
1833,1,-0.484,1.724,-1.066,0.5,-0.745,0.309,-0.82,0.233,-0.718,0.212,7.524,280.674
1833,2,-0.425,1.238,-0.988,0.49,-0.764,0.303,-0.822,0.237,-0.71,0.211,7.602,280.75199999999995
1833,3,-1.062,1.643,-0.927,0.473,-0.772,0.307,-0.837,0.242,-0.71,0.211,7.663,280.813
1833,4,-0.523,0.872,-0.979,0.515,-0.778,0.307,-0.848,0.246,-0.71,0.209,7.611,280.76099999999997
1833,5,-0.616,0.594,-0.771,0.502,-0.835,0.295,-0.86,0.247,-0.712,0.208,7.819,280.969
1833,6,-0.402,0.876,-0.595,0.482,-0.887,0.287,-0.868,0.247,-0.717,0.208,7.995,281.145
1833,7,-0.689,1.027,-0.745,0.488,-0.894,0.276,-0.87,0.242,-0.72,0.209,7.845,280.995
1833,8,-0.687,0.856,-0.754,0.481,-0.892,0.262,-0.87,0.241,-0.719,0.209,7.836,280.986
1833,9,-0.917,1.085,-0.629,0.422,-0.879,0.256,-0.861,0.242,-0.716,0.21,7.961,281.111
1833,10,-1.365,0.774,-0.603,0.444,-0.889,0.257,-0.861,0.243,-0.712,0.211,7.987,281.137
1833,11,0.536,1.28,-0.552,0.469,-0.904,0.256,-0.866,0.244,-0.711,0.21,8.038,281.188
1833,12,-0.488,1.967,-0.57,0.485,-0.914,0.26,-0.863,0.247,-0.705,0.213,8.02,281.16999999999996
1834,1,-2.291,1.857,-0.545,0.514,-0.916,0.26,-0.857,0.251,-0.708,0.212,8.045,281.195
1834,2,-0.529,1.353,-0.535,0.527,-0.909,0.255,-0.84,0.255,-0.71,0.212,8.055,281.205
1834,3,0.44,1.157,-0.513,0.564,-0.898,0.255,-0.858,0.255,-0.713,0.21,8.077,281.227
1834,4,-0.217,1.341,-0.459,0.599,-0.883,0.254,-0.857,0.255,-0.717,0.21,8.131,281.28099999999995
1834,5,0.002,0.764,-0.471,0.53,-0.893,0.257,-0.864,0.254,-0.722,0.21,8.119,281.269
1834,6,-0.624,0.774,-0.483,0.481,-0.879,0.264,-0.864,0.257,-0.725,0.21,8.107,281.25699999999995
1834,7,-0.388,0.634,-0.258,0.52,-0.873,0.265,-0.861,0.259,-0.728,0.211,8.332,281.48199999999997
1834,8,-0.561,0.719,-0.23,0.531,-0.857,0.273,-0.854,0.261,-0.729,0.21,8.36,281.51
1834,9,-0.651,0.86,-0.343,0.511,-0.873,0.27,-0.851,0.261,-0.731,0.21,8.247,281.397
1834,10,-0.716,0.805,-0.37,0.51,-0.901,0.267,-0.854,0.265,-0.728,0.209,8.22,281.37
1834,11,0.383,1.072,-0.457,0.505,-0.917,0.26,-0.862,0.269,-0.732,0.207,8.133,281.28299999999996
1834,12,-0.629,1.09,-0.522,0.474,-0.925,0.264,-0.874,0.274,-0.742,0.206,8.068,281.21799999999996
1835,1,0.41,1.812,-0.611,0.461,-0.93,0.263,-0.876,0.277,-0.742,0.206,7.979,281.12899999999996
1835,2,-0.191,1.534,-0.702,0.448,-0.916,0.264,-0.891,0.275,-0.748,0.207,7.888,281.03799999999995
1835,3,-0.919,1.029,-0.82,0.428,-0.909,0.267,-0.895,0.276,-0.75,0.208,7.77,280.91999999999996
1835,4,-0.536,0.989,-0.882,0.424,-0.923,0.265,-0.903,0.273,-0.754,0.208,7.708,280.858
1835,5,-1.045,0.668,-1.085,0.393,-0.92,0.272,-0.895,0.27,-0.756,0.208,7.505,280.655
1835,6,-1.408,0.815,-1.221,0.398,-0.898,0.276,-0.891,0.271,-0.759,0.208,7.369,280.519
1835,7,-1.458,0.751,-1.309,0.427,-0.942,0.28,-0.893,0.272,-0.756,0.209,7.281,280.431
1835,8,-1.644,0.695,-1.344,0.421,-0.961,0.284,-0.896,0.269,-0.754,0.21,7.2459999999999996,280.39599999999996
1835,9,-2.07,0.729,-1.265,0.413,-0.971,0.303,-0.892,0.27,-0.753,0.211,7.325,280.47499999999997
1835,10,-1.455,0.737,-1.31,0.442,-0.977,0.318,-0.897,0.269,-0.755,0.21,7.279999999999999,280.42999999999995
1835,11,-2.06,1.42,-1.323,0.467,-0.99,0.319,-0.926,0.268,-0.757,0.21,7.2669999999999995,280.417
1835,12,-2.263,1.437,-1.289,0.43,-0.994,0.322,-0.947,0.268,-0.762,0.214,7.301,280.45099999999996
1836,1,-0.642,1.533,-1.246,0.427,-0.985,0.316,-0.96,0.264,-0.756,0.219,7.343999999999999,280.49399999999997
1836,2,-0.61,1.347,-1.205,0.465,-0.979,0.325,-0.958,0.262,-0.748,0.217,7.385,280.53499999999997
1836,3,0.03,1.046,-1.142,0.466,-0.979,0.336,-0.969,0.26,-0.741,0.219,7.448,280.59799999999996
1836,4,-1.08,0.926,-1.058,0.48,-0.967,0.341,-0.978,0.258,-0.744,0.222,7.532,280.68199999999996
1836,5,-1.205,0.931,-1.067,0.472,-0.991,0.336,-0.981,0.259,-0.747,0.224,7.523,280.673
1836,6,-0.998,0.847,-0.928,0.49,-0.998,0.328,-0.984,0.264,-0.747,0.222,7.662,280.81199999999995
1836,7,-0.945,0.864,-0.897,0.509,-0.963,0.341,-0.977,0.265,-0.745,0.221,7.693,280.84299999999996
1836,8,-1.15,0.973,-0.89,0.566,-0.948,0.345,-0.966,0.266,-0.741,0.219,7.7,280.84999999999997
1836,9,-1.307,0.789,-1.017,0.533,-0.999,0.344,-0.961,0.267,-0.738,0.219,7.573,280.72299999999996
1836,10,-0.456,1.072,-1.102,0.517,-1.001,0.348,-0.954,0.267,-0.739,0.221,7.4879999999999995,280.638
1836,11,-2.16,1.237,-1.143,0.476,-1.017,0.348,-0.954,0.266,-0.746,0.219,7.447,280.597
1836,12,-0.601,1.327,-1.17,0.488,-1.019,0.348,-0.952,0.27,-0.75,0.216,7.42,280.57
1837,1,-0.267,1.67,-1.179,0.516,-1.011,0.349,-0.954,0.267,-0.752,0.216,7.411,280.561
1837,2,-0.53,1.672,-1.151,0.513,-0.998,0.352,-0.944,0.267,-0.752,0.214,7.439,280.589
1837,3,-1.494,1.64,-1.146,0.529,-1.005,0.352,-0.936,0.266,-0.759,0.215,7.444,280.594
1837,4,-2.094,0.932,-1.24,0.546,-1.011,0.358,-0.934,0.268,-0.765,0.217,7.35,280.5
1837,5,-1.697,1.381,-1.207,0.566,-1.052,0.359,-0.935,0.268,-0.769,0.219,7.383,280.53299999999996
1837,6,-1.327,0.882,-1.261,0.568,-1.081,0.359,-0.935,0.268,-0.772,0.221,7.329,280.479
1837,7,-1.049,1.073,-1.502,0.626,-1.083,0.359,-0.936,0.269,-0.774,0.221,7.088,280.238
1837,8,-0.815,0.939,-1.587,0.615,-1.096,0.356,-0.928,0.272,-0.775,0.22,7.003,280.15299999999996
1837,9,-1.25,0.9,-1.601,0.65,-1.102,0.354,-0.925,0.274,-0.774,0.22,6.989,280.13899999999995
1837,10,-1.583,1.063,-1.502,0.69,-1.101,0.352,-0.926,0.275,-0.774,0.222,7.088,280.238
1837,11,-1.764,1.379,-1.474,0.686,-1.086,0.347,-0.921,0.276,-0.775,0.222,7.116,280.26599999999996
1837,12,-1.251,1.62,-1.419,0.657,-1.067,0.343,-0.898,0.276,-0.78,0.225,7.170999999999999,280.32099999999997
1838,1,-3.148,1.686,-1.341,0.601,-1.04,0.353,-0.889,0.277,-0.781,0.227,7.249,280.399
1838,2,-1.557,1.369,-1.303,0.606,-1.028,0.359,-0.879,0.279,-0.773,0.229,7.287,280.43699999999995
1838,3,-1.661,1.638,-1.277,0.622,-1.011,0.358,-0.875,0.282,-0.775,0.23,7.313,280.46299999999997
1838,4,-0.9,1.431,-1.195,0.614,-1.016,0.357,-0.875,0.283,-0.778,0.231,7.395,280.54499999999996
1838,5,-1.372,0.789,-1.122,0.586,-1.016,0.361,-0.882,0.281,-0.782,0.233,7.468,280.618
1838,6,-0.661,0.529,-1.097,0.536,-1.006,0.359,-0.888,0.281,-0.784,0.235,7.493,280.643
1838,7,-0.108,0.652,-0.852,0.55,-1.026,0.353,-0.888,0.282,-0.785,0.234,7.7379999999999995,280.888
1838,8,-0.363,0.915,-0.688,0.575,-1.024,0.353,-0.888,0.283,-0.786,0.234,7.902,281.05199999999996
1838,9,-0.936,1.001,-0.767,0.551,-1.059,0.349,-0.889,0.284,-0.782,0.235,7.8229999999999995,280.97299999999996
1838,10,-0.598,0.917,-0.724,0.538,-1.068,0.344,-0.882,0.287,-0.782,0.235,7.866,281.01599999999996
1838,11,-0.899,1.217,-0.689,0.543,-1.059,0.34,-0.897,0.289,-0.783,0.236,7.901,281.051
1838,12,-0.943,1.105,-0.694,0.54,-1.053,0.348,-0.891,0.293,-0.784,0.235,7.896,281.046
1839,1,-0.209,1.714,-0.677,0.587,-1.037,0.354,-0.877,0.299,-0.783,0.234,7.913,281.063
1839,2,0.413,1.489,-0.627,0.594,-1.023,0.357,-0.881,0.3,-0.778,0.233,7.963,281.113
1839,3,-2.616,1.287,-0.642,0.555,-1.023,0.356,-0.89,0.294,-0.776,0.232,7.9479999999999995,281.09799999999996
1839,4,-0.374,1.018,-0.679,0.578,-1.025,0.355,-0.896,0.299,-0.779,0.232,7.911,281.061
1839,5,-0.953,0.723,-0.778,0.578,-1.016,0.353,-0.907,0.301,-0.784,0.234,7.811999999999999,280.962
1839,6,-0.727,0.611,-0.896,0.624,-1.025,0.357,-0.908,0.301,-0.783,0.235,7.694,280.844
1839,7,0.095,0.786,-0.855,0.631,-1.034,0.357,-0.91,0.3,-0.782,0.238,7.734999999999999,280.885
1839,8,0.235,0.917,-0.972,0.582,-1.031,0.354,-0.914,0.298,-0.781,0.24,7.618,280.768
1839,9,-1.115,1.025,-0.859,0.598,-0.999,0.342,-0.919,0.299,-0.78,0.241,7.731,280.881
1839,10,-1.034,0.962,-0.867,0.58,-0.967,0.341,-0.918,0.3,-0.778,0.242,7.723,280.873
1839,11,-2.089,1.131,-0.801,0.573,-0.952,0.339,-0.935,0.298,-0.774,0.243,7.789,280.93899999999996
1839,12,-2.366,1.287,-0.762,0.565,-0.946,0.332,-0.945,0.299,-0.777,0.242,7.827999999999999,280.97799999999995
1840,1,0.287,1.468,-0.759,0.525,-0.942,0.333,-0.948,0.302,-0.787,0.24,7.8309999999999995,280.981
1840,2,-0.995,1.203,-0.851,0.493,-0.941,0.335,-0.96,0.303,-0.791,0.238,7.739,280.88899999999995
1840,3,-1.253,1.602,-0.85,0.46,-0.94,0.336,-0.959,0.301,-0.789,0.238,7.74,280.89
1840,4,-0.478,0.831,-0.908,0.428,-0.929,0.34,-0.957,0.301,-0.796,0.238,7.6819999999999995,280.832
1840,5,-0.156,0.91,-0.905,0.407,-0.921,0.342,-0.956,0.299,-0.797,0.24,7.685,280.835
1840,6,-0.259,0.956,-0.848,0.391,-0.899,0.341,-0.951,0.296,-0.795,0.241,7.742,280.892
1840,7,0.13,0.827,-1.023,0.395,-0.836,0.335,-0.94,0.301,-0.796,0.241,7.567,280.717
1840,8,-0.87,0.948,-0.982,0.446,-0.797,0.332,-0.93,0.306,-0.794,0.244,7.608,280.758
